"id_jednostki","sektor","klasa","pkd","woj","jedna_zmiana"
"96ca2be26ef9b684d289f0052cc3f47c380e2edf",1,"M","M","28",TRUE
"6540421984ebfda655594d6d2f434b8d2332b61a",1,"S","G","28",FALSE
"738b75d978c3c86d69c3d191677d8f6ddb8fe179",1,"M","J","28",TRUE
"595b01f83c2ef99a056405dbf609a9f43ec5ea49",1,"D","C","28",TRUE
"abbbf12a4c2b3e068b28e4f653773f069826584b",1,"M","F","28",TRUE
"eef396c55357f0359a510daeee22ca48d706b6ff",0,"S","F","28",TRUE
"d5429c93f9608f9179d94539f0c7402540b3d890",1,"M","G","28",TRUE
"e62021cc79aa907159407895eb9ae3ca15c77e12",1,"M","C","28",TRUE
"fdf472fe2ce55ad648a0dc48a9fd13337750f964",1,"S","C","28",FALSE
"14d82d0ef2bf69a804eb348fa8aa337ca1011011",1,"M","G","06",TRUE
"62d954814f6841197c511e70c336c81f079290fc",1,"S","D.E","28",TRUE
"2345d23c125dbf1791687e0eb4a3e6aea01b17bc",1,"S","C","28",FALSE
"5eceb98835323f895365f379299725a23ebca17c",1,"M","C","28",TRUE
"872b8e983796021dfd9fec845cc7560f3aa3fea7",0,"S","H","28",TRUE
"c18914be0d25eec4f058d04d81cec91554efd2bb",0,"D","Q","28",FALSE
"ec5b476e97828da9f2d9bb36043cbd4c3f3b773d",1,"S","C","28",FALSE
"437d1776d89b0e36671bd7459777893f08051d48",1,"D","N","22",FALSE
"a0d77467be98106b1cb8d714dd3a98974bcd6994",1,"M","I","28",TRUE
"53462a8ade4e618fc6764bbbd25f5c3a44f1d733",1,"S","D.E","28",FALSE
"09266e1525af2797f12dd7108fb79ac307c139f8",1,"M","G","28",FALSE
"40b05579d7bf0faf1595a49623fbe1ee6586c5c6",1,"M","C","28",TRUE
"0ea32defcb0cca127e729bb79c9d9d4a54a35d65",1,"M","R.S","28",TRUE
"848e9b794c8ef62e6b4aab6fc3d72b13a0ea0b65",1,"S","K.L","28",FALSE
"02a256f6986de2b24ce846c381055c13e447ddb4",0,"D","Q","28",TRUE
"de0242840703993b5d7a0d65965efe3f8ba19b5b",0,"S","D.E","28",TRUE
"7f364f63d021a7bfe0e011d451aa5af25fdd25f8",1,"S","G","28",FALSE
"b7025d4ef0adbe75807e994e187341cb2a841bc8",1,"S","F","28",TRUE
"9f87fa7c68f3c548e7edd0865bf084c8342fa3c7",1,"S","P","28",TRUE
"b60ab579e50073f22dea6531a3b1ef27ef6bd1c8",1,"M","C","28",FALSE
"0edbbb6fdaa4170cdd6aa92d7c10b99ce8797923",1,"M","F","28",TRUE
"649d9721db181fa6969c9d202a8def157bbb234f",1,"D","C","28",TRUE
"65e468cf06cfc58b83498c9e7134e0a7464a5737",1,"M","R.S","28",TRUE
"40f611094c1626d210e2fe2e95ced4fc76c19d1e",1,"S","G","28",FALSE
"250bdfc909fd9139c63fc594e38cce494f580f17",1,"D","C","28",FALSE
"26b77db2610c4c7da52dbc172308ab94ec36deb3",1,"S","G","28",TRUE
"368c84f8de9448b42fd3b33153cb46c29bb1cbbf",1,"M","Q","28",TRUE
"386dd3ea81710601aa4454e55a7fff7fca7b2189",0,"D","P","28",TRUE
"6891f83cb9c89c0c48aff464324e2539a7c07b74",1,"S","G","28",TRUE
"f37f8648d5dbfa658f0a0aefd21f666d084b90ee",1,"M","H","28",FALSE
"5f8cf6c82bf19173b5c5bf034f01e52ebce7dc61",0,"S","R.S","28",TRUE
"79949027763dd5888040da40e7e00482623dd624",1,"S","H","28",TRUE
"8f0f2739103e4ebce318d7fdc22cb9ae93fe2d2f",1,"M","H","28",FALSE
"86096ad9aa3fa23024d985b2b247c820294bed70",1,"M","G","28",TRUE
"36a7940179edb8c61c924d5f7c9a696eee3af382",1,"S","I","28",FALSE
"bf796417f720a5ef24253371f44e9246be8307fa",1,"M","G","28",FALSE
"a38e8b98b6fc6196a05ede8b25bdcd187005d5bd",1,"S","G","28",FALSE
"dd63fb1568dc72a2afafd54f73785c8abfb18ba0",1,"M","C","28",TRUE
"81e8b57eb23780fa483a8af3c14e9e4fc9e9b7b3",0,"S","P","28",TRUE
"549784c218bfe4195875fce0fe5393fb63ec8bc5",1,"S","K.L","28",FALSE
"6e7ccc5add104c853348d3a537f10a4617bdef14",1,"D","C","28",TRUE
"061d3a28dbbf766b39affb011a33210ae92c6c96",1,"S","G","14",FALSE
"083f4263b9a382da09d8648d1da15a69cb3e637c",1,"M","F","28",TRUE
"732f97d7b6c6613cc8e02e583dc77ffc842071bf",1,"M","G","28",TRUE
"1dab6d58f5b2f7e35fc797bb4daf1fade88376c4",1,"S","C","28",TRUE
"39c4c2475a507e87f1a3e305cbc1b2b18c0940de",1,"M","F","28",TRUE
"c6976e39a5d9e0be21461662a7dcb34d98958ce2",1,"M","I","28",FALSE
"e5095905d45f486b5fc3802be709d9d5cb1617fd",1,"M","G","28",FALSE
"06ab529abda9a152897e761a0b54f2aa26e91124",1,"D","C","28",FALSE
"3d3da2ec73f0ed09a0db6c7f414f13e5452c0adc",1,"S","G","28",TRUE
"351c4c29d0b2e1a8de504c90f80d30e9e4629df3",1,"S","C","28",TRUE
"7083ee023ccd1a8a075788637660283b024d9ba2",1,"M","Q","28",TRUE
"6081a019a64de0251f48a233c5fd49d656466bbb",1,"S","H","28",TRUE
"e7e61a733949ec4eff5bd708107f3870017ea15a",1,"D","C","28",TRUE
"3326ee479fb693d3cbf866d70d25dc4e90b38cdd",1,"M","H","28",TRUE
"1822015228b1a7eec841e56e38a554862a8d8f6e",1,"S","H","28",TRUE
"85fd6d243de9d11634c4e372bd6bfd9788b5ae8b",1,"M","C","28",TRUE
"9c60d08b282714d09d594f1175c6f869f88b0b0e",1,"S","C","28",FALSE
"9f4a57e1ace2f9a9b7409ca7cf78e7d4989f0df0",0,"D","C","28",FALSE
"84b6c197d025795189d746fbc5dd7fff7ab5524f",1,"M","F","28",FALSE
"4fb815852484a2d3192c21d62f6c0aac43beebf1",1,"S","H","28",FALSE
"439f365da654b36016c4ddcf4ac6ba6fcefc0688",1,"M","F","28",TRUE
"1b583937b08e75812cefdbb605a49d46cdf53507",1,"S","C","28",FALSE
"a760cc4ed700fcada0cf5daa350344ca23845e2e",1,"M","F","28",TRUE
"610c05c5b922a5dec3a5445ce5a87633703853e3",1,"S","Q","28",FALSE
"81fe94bb13417f7e2f51ab69e1af65727f0fe669",1,"D","C","28",FALSE
"9212f954527047f4ab3fa559a335a55cc51902ea",1,"M","F","28",TRUE
"50ed0d8e8541b4795f7efde9c8d2dedc3f00ecb4",1,"M","H","28",TRUE
"699ab529da97052db85fc75d92d70c4b787c31b1",1,"S","C","28",FALSE
"f0ff08286065c9a3c13c8b175e4f8a2f1649918f",1,"M","H","28",TRUE
"a6d4641984abec72cb309aec1ae27647291f2399",1,"M","C","28",TRUE
"f4f58ad1c0c795ad915658c93cae8312cbe5021f",1,"M","F","28",TRUE
"eabf70a660004e3266a88072588eefb7956eb8bd",1,"M","G","28",FALSE
"caa7c5a31b589049cd7486cfbb424ddb556f31ff",1,"S","C","28",FALSE
"9cff987063f71db78039c9cd1b964e976c7816a9",1,"D","C","16",FALSE
"3098474e71094df712f8bfbdc855800b44051d8e",1,"M","G","16",TRUE
"36b5fdba632726dd77e2600505c08b9d71b8ac2d",1,"D","C","16",FALSE
"0391350c8d97ef15ebcc8b712f9139143657a3d9",1,"M","G","16",TRUE
"7b600d98d7dc6fe26cbe5718747ab5d9da2de4d3",1,"S","H","16",FALSE
"58e21b86b12a8434d6b6cc71b815f40817708316",1,"D","C","16",TRUE
"a46739c67b031a7f9aac2e1c907564868e18519d",1,"D","C","16",FALSE
"bac65b29092d0036703242b4afa0c0c1f5c40817",1,"S","C","16",TRUE
"f5d1f98c2010cd793f79b0cb806ef7fb199616a4",1,"M","Q","16",FALSE
"891d0a50ddb6f0b9e071298a41b1d615c4535a76",1,"M","G","16",FALSE
"937e18a7830d22980235d649583dcadba94d0405",1,"D","G","16",TRUE
"3bd4d25ded49f6afac31440ad6b8d4f0cd4d9cf2",1,"D","C","24",FALSE
"5a4235dbfe9c221475142819f64769956a46a403",1,"D","C","16",TRUE
"ec719b602378c96acb9ba4ba545d8161b0ecc788",0,"D","D.E","16",FALSE
"067ab1e0d22f5ff54c32390768c71d6bd184634c",1,"S","I","16",FALSE
"30866594795e96124048bd8e3d3520b26950b773",1,"S","F","16",TRUE
"272d58a11b0c044b5197dea97f862085d1f6aea3",0,"S","P","16",FALSE
"652f25cc45899d10ae865ed664cc7178d42f770b",0,"S","P","16",TRUE
"36d090e64b594d5c433755e70f60be1442feb9db",1,"S","C","16",FALSE
"83f6fddcceb6f800d59337bd9b2f6d20f703a67f",1,"D","C","16",FALSE
"4c58cdc6338df9751a7114653952e4f886c7d905",1,"M","R.S","16",FALSE
"0adc933061900ef73b9a31af5d8e7ce9dd70dd8a",1,"D","D.E","16",FALSE
"76e5ecc73493ea447e216dec659d90e30f6fd693",1,"S","C","16",TRUE
"a0821b62c34a7fc57b4ebd1628b89bc90a8b0124",1,"S","F","16",TRUE
"0a3e43b1fe99779eafc0202a8a9bc671fda50147",1,"M","H","16",TRUE
"afe80672bd46f3fb058c64d001dc7db98bb14f9d",1,"M","G","16",TRUE
"74d206ce0717be10391906b15b37c693a6c2548d",1,"M","G","16",TRUE
"955b3f5adeb02e90e603893e332f0b0929f8b9d2",1,"S","H","16",FALSE
"d516a42e85ac121d020a41bc3d044b718333d8c5",1,"D","G","16",FALSE
"5303d8f1e66a216e02893937facc6d320ab2ce9b",1,"M","G","16",TRUE
"e18972fba50dc94170590eba4f91df8699427b58",1,"M","G","16",TRUE
"06ec048b4ee2f70c301c92ff23b3665d21144e27",1,"S","F","16",TRUE
"e8960e84aeade3700c3ece6af047d4e816234577",1,"D","C","16",TRUE
"fd11ff38247fdd1660a320263b76b7c640789d62",1,"S","G","16",TRUE
"ac1efbf724d260acee737472f5cc10aafbd0a87a",1,"M","C","16",FALSE
"557e685f7909e8956d2cbecd1745a5f01282a648",1,"S","G","16",FALSE
"a7ec87c016bc768f15cfe492fd373e51e6f0b45b",1,"D","N","16",TRUE
"d99c7c2cc97992cd1489674e71ae4a39b2e26606",1,"D","C","16",FALSE
"c3cc9dd1892bede2b0684cf87bef00231fef16f6",1,"M","F","16",TRUE
"66e6eab90dc58daee964c0ed94039945484d1941",1,"M","F","16",TRUE
"bd3e4d7b5d69be1a37289f4bb296ba645d514204",1,"D","D.E","16",FALSE
"c310b765cb113d4a98bd78c7ee2fc3cffcb05fdf",1,"M","C","16",TRUE
"a827a93c32e61b5cedc307764463e47704995f44",1,"S","G","16",FALSE
"383eddef22654a9328f5898e7610528a1e490a9b",1,"D","H","16",TRUE
"0da8879dc628eee4a782e88757ca1122530068ff",1,"M","G","16",TRUE
"3d2652145afdebcfb95c446d5570b581e997cb82",1,"M","R.S","16",TRUE
"c7a8f00cbe45d0ec59c561f4dc8062f734efba5b",1,"M","G","16",FALSE
"d5581f8d098b27ba2003dc71ac308c67a1bc6cdf",1,"D","C","32",FALSE
"41ef991c26a8a87b2473399d1936f3c3fc30fabc",1,"M","G","16",TRUE
"a2ab02e8726c416a8552f88655fc57d9d739aa9f",1,"S","R.S","16",TRUE
"4df9fd16f609ec155c63a5a6c8e8604d847c28fa",1,"M","H","16",TRUE
"fd081a14d152c6a1e95634e5ad471cc6d1e2c798",1,"M","C","16",TRUE
"df3617c47a4b8952159f6b9312cb60cb180eb30e",1,"M","N","16",TRUE
"0457f6920446d497e705056ddb6f00b5deec0f77",1,"M","G","16",FALSE
"a167322724aafb3ac66e40660f1fe8f0b3007bf2",1,"S","C","16",TRUE
"88909f96ecf8b21c608294e62917f7d5111783a8",1,"M","F","16",TRUE
"2914e0385c3845902424f5a6d4bb338842a6f1c9",1,"D","C","24",TRUE
"34d1323be194b8cf85aba0f7870e40038c29a5a6",1,"D","C","16",TRUE
"2b7f88f58d3fb058e1a23a5d2995264ab54cc0da",1,"M","F","16",TRUE
"0089e88a8ff67f79574556713d136b8fee9b4890",1,"M","I","16",FALSE
"6c79402b61a0136e80c5546fc7422632ffcbcc23",1,"S","F","16",TRUE
"d74a124ac73340c40f78d415957daad597bbe59e",1,"M","C","16",TRUE
"243ef58a9de2b46a2058332cb6b1046414fe5eee",1,"M","M","16",TRUE
"ebf4263dda716fe0d07c77238035352416af95e9",1,"D","C","16",TRUE
"3c0a3771e8eca69994fc5c0b63055833468690d2",0,"D","Q","16",TRUE
"028a5a10737d165d3ab74476c0783413f44fe048",1,"M","K.L","16",FALSE
"b4f539490cc37179356096cc2e4fded075402014",1,"D","C","16",FALSE
"f416144004d90c0d84f781e5c76dcfcaa91e4d86",1,"S","G","16",FALSE
"5b568dc9129e4d9f70e320d7a9175dd02eb3fd6a",0,"S","Q","16",FALSE
"d75366c2b46624d6cd9315e9807674add965381d",1,"M","F","16",TRUE
"1a4276dcf22bcb351e1c83a8d60d37981fe93937",0,"S","P","16",TRUE
"35cbf62d5d46dd0eb24de476db0a6b50ce0961cd",1,"M","F","16",TRUE
"bec9a46da20b9ac9785d84dbd5252a31350a5896",1,"S","G","16",TRUE
"7aa3e9e8e75d6c954bc38aff6fe06f7e758657e8",1,"D","C","16",TRUE
"ce80b7c1c69f82074b902857bd361575d308e492",1,"M","G","16",TRUE
"0a7cc81bf32b685013d9fd2661ac1193267661f7",1,"M","F","16",TRUE
"f7de2955ec3565c75d1ac14247febee728947060",1,"M","G","16",FALSE
"55ee55c61b2c9666a57c8684744a05d12eb8f459",1,"D","H","16",FALSE
"10e845b9b440fdbe55c580461090bde3c6c5676b",1,"S","C","16",TRUE
"0a6366b81ddce021561209cb6b7e6289f7c3a651",1,"M","G","16",TRUE
"f8c6ece51eb318a286af81be40e7b6f217c3e644",1,"S","C","16",TRUE
"3a9cdc1582a77508629d3a159257c29856cd3475",0,"D","K.L","16",TRUE
"435df74cface48648bf7b7ca881fce986c58dc04",1,"S","F","16",TRUE
"8c18a10f447d6122bf60c88607549ad241adf699",1,"D","C","16",TRUE
"f97014d4633af9337c5d1cda5aa6abafde3a6143",1,"D","C","16",FALSE
"7d53b2baa93c72e13a1be509bdaac624c4ea6549",1,"M","I","16",TRUE
"5c9aef2e767ccef296b55c838ad9645bd393c2ae",1,"M","G","16",FALSE
"705bf985a8c9fd04b393ccbc9338e9022c3e6fc0",1,"M","K.L","16",FALSE
"0d82a150a5ca966d1f4cfa53580f931f3cb6c18a",1,"S","G","16",TRUE
"7b5a73ffb3dd3d976772f40991ac286e85cf680e",1,"S","I","16",TRUE
"a3a7f4b5fe9511fa95e9a092e0bd121165d9aa46",1,"S","C","16",TRUE
"acc734e74f7109ea2fef049ffc1aea9f822f8fce",1,"S","G","16",TRUE
"ab484b6b38bbdae56c46fa253e193f5a80ded02d",0,"D","Q","16",FALSE
"90784597d04650094a624d24d782d8b2d1c0c253",1,"S","G","16",TRUE
"afb01f1e52d75cf849e7e902187e24fa54e6184a",1,"S","C","16",TRUE
"760534831da1c1e1bb56fdbdd75077f4e84aa0cc",1,"M","I","16",FALSE
"0675cbbbdfadf0f8acbb610c95070c34fe778c2c",1,"M","F","16",TRUE
"2e239f4248710e31522b2c648d20dac1685f82ec",1,"S","I","16",TRUE
"8f5176868727c2c15185e48df7dbc52b654a5fc2",1,"S","G","16",TRUE
"c92079464db7425706ac6c4e8e087165c746f8d6",1,"M","I","16",FALSE
"22c91e9892e269680651bfb28846c756a9cba16e",1,"S","F","16",TRUE
"650866aa17a99b28bf9008bf9f99710d638125eb",1,"M","F","16",TRUE
"e6a701038204b0c79fc462c896502e9feeacbacb",1,"M","I","24",FALSE
"ede71ea2d8328d59f23e0761f9f48954025b39f0",1,"M","C","16",TRUE
"c227aba7ee688f26c76404f016bba0d695fba785",0,"S","Q","16",TRUE
"730321827d4692e49c415fe776d6cb3b1b71a1a5",1,"S","F","16",TRUE
"5cce3aec34e6c0d395bbdf72290578f30f736992",1,"M","I","16",TRUE
"54811b75f5c0110349c73711306394838b568519",1,"M","Q","16",TRUE
"124d81fe43373d1941626a9e7902bdfb514ca6b3",1,"S","G","16",FALSE
"8f335a3b8aea5cf5020a39a04baab9e68ddf30e9",1,"M","N","16",TRUE
"553448bf7663a805ee0d3f3bdaef55d934cf15f8",1,"S","I","16",FALSE
"bbf2321c65b587bc082e05719e74041dbb9f9362",1,"M","C","16",FALSE
"236b63f7c649473404e95f2724c2a1014f2e1fe0",1,"D","F","16",TRUE
"bdaec4bb3ef2cdc977bee97bc28db95e109463b1",1,"M","D.E","16",TRUE
"175e6ee8b1a244ef564116f6b5ffeca000ef4096",1,"M","G","16",TRUE
"fe1febeb1c5d4b04ec70ba2c5521a2ff2f83c41f",1,"M","D.E","16",TRUE
"be79205fafeecd9df9fb105a427a2cc99d90c88c",1,"D","H","16",FALSE
"956e3ab7db4a38a062b8e3c4f7a906e039671612",1,"M","G","16",TRUE
"a6f02aca77d0b5ec2bca6e20570f01ee81c64022",1,"D","N","16",FALSE
"c28b0dbbe04a7b918f543654d89ea8b918c550d2",1,"M","G","16",TRUE
"2e2ad7da89b1bcda32a648bc115d4519f929de31",1,"M","G","16",FALSE
"68e669a06eedf02fd1c53ee3e3d7298ff5649f8b",1,"D","F","16",TRUE
"b654434eac64946a8ba9dcd0fd8bb026daa4d26a",1,"S","C","16",TRUE
"0d9b787aef93a6b2fcc83c342a89cae8ee57c387",1,"S","C","16",FALSE
"df2d15257790430c6ed481bde9f61016073d130a",1,"M","C","16",TRUE
"47c95ac7c6f4c456578e98413c65887c0e3344f0",1,"M","N","14",TRUE
"e4fcab9e9e351d29edeb46d213711d6e92812d9e",1,"M","N","16",TRUE
"b58a9c2b829db03c7de9fb24ac77d903fab6d882",1,"M","R.S","16",TRUE
"5bf6dc4290f355e9555ef84bb1eb858cffe6c496",1,"D","C","14",TRUE
"0dc81c5abff593b982a5988fc3ff4be374586052",1,"M","G","16",TRUE
"a896842dad621ea66b71cac8ecce4b7774b3204a",1,"D","H","16",FALSE
"65430a99378353befc8638950dff89151175e4ab",1,"M","G","16",FALSE
"6f1884a7bb1a6c5a10f940cc90c322181452419a",1,"D","C","16",TRUE
"1a1168f88a3feed45d6f4a9da2d18c8a29a2e08f",1,"M","I","16",TRUE
"42c5a5959029f12efa6101d50c92a113c11a21aa",1,"M","R.S","16",TRUE
"331be7b64f6581da39e61bac7fa019dfb406a102",1,"M","G","16",TRUE
"c2cb5d430d2d3d2f0b46f58073d1318a10b0512c",1,"S","F","16",TRUE
"db45bc85b1eb9835d7d61ef5a3f323cdb3994f97",1,"M","M","16",TRUE
"0d655fff323646951c93d3171817ea60b9a1208e",1,"M","C","14",TRUE
"fe4d1a7533652d018f774fa168d114ad5e84059d",1,"M","I","14",FALSE
"f71895ac1d8215d5e866d47121f41dbed1833f47",1,"M","F","14",TRUE
"33366c561c399e267543d5f833ec7c4d398d19bf",0,"S","Q","14",TRUE
"b7d4d1e8f6799cafc0d8f277d5761def507127ad",1,"M","N","14",TRUE
"0cee685736394a67d384cde49a8d016d195b764d",1,"D","N","14",TRUE
"3e3d4a6cd2224bcf3756dda147eb2d0b68dbac2c",1,"M","G","14",FALSE
"8abf0fc7555c0c58ab8e1dd4b4d6060f28031cd2",1,"M","R.S","14",TRUE
"cf833a6a0a36331443c3ac69db7092b92bf4cd1f",1,"S","H","14",FALSE
"a7d67be4cbba73d8740caf25bb7fa584a7cfdf4c",1,"M","C","14",TRUE
"cd068bdeedbf891ddad96964c02501c4dc3bcd8e",1,"S","G","14",TRUE
"4727d27dcee7cc2021a8d32c392ba4778edfd219",1,"D","C","14",FALSE
"b09d8634d5d073f56de5a9091228888d14a905f2",1,"S","G","14",TRUE
"03cc6a3620d4643f50ad120d758ec596f4c5b1e3",1,"M","G","14",TRUE
"1bead517554c9fdc0800adb3bba72db2cf1f0589",1,"M","G","14",TRUE
"0ecc3f6a7cb67892b5917ffe200b2dcf2dcd9d9a",1,"S","H","14",TRUE
"103b65372c29ba885580e811e12e758562d45c71",1,"M","F","14",TRUE
"177dafcb9fb8af7d85e127a98e1569a5bed24685",1,"M","G","14",TRUE
"87f5c685715b51a7792506f13dd9199dddac6cb5",1,"S","G","14",TRUE
"a8aab7a43c17f844a3c4a01b67e2103b4ea32dfa",1,"M","G","14",TRUE
"29bee2e8d3698aae51590d7303f43f2c4de15a36",1,"D","G","14",TRUE
"1ac33a0735a78a7facd5abd4fc259d72d172e010",1,"S","I","14",TRUE
"c904d515362898169478ae84db13662b28e42390",1,"M","G","14",TRUE
"e23fca545ef135d10a88bba63293d2559aef345e",1,"S","H","14",TRUE
"ee955ac5b9bb23bf372706e7596102a81975fc10",1,"M","C","14",TRUE
"6bd5185d1cddb482a9c25af463f65a4292ad3681",1,"M","N","14",TRUE
"646e7d2fdabc63815017a1e520500e90703f883f",1,"D","D.E","14",TRUE
"08e99b3f3be789c360154725bf17560841668ba4",1,"M","G","32",TRUE
"78dd94db124649f2f781cd506900f27dccb79ee2",1,"S","G","30",FALSE
"91c35f0b407166fb8c3c97b68f5ee0558e22d7ca",1,"D","C","30",FALSE
"0c0ac0884508d2d2c0af5d791c951f8e6c7e8b2b",1,"D","C","26",FALSE
"d1f7be9311bd1fc00f81b39f01ec241f7d645dc8",1,"M","F","32",TRUE
"d51116a1f0d7a8c7bbfe1cdb4977e84fdcecae97",1,"M","G","32",FALSE
"ce687fdb4c8c2ca576d652abe59738f16a26beed",1,"M","C","30",TRUE
"e52c01402de535112acafc0f4321c448d64fd6d9",1,"D","C","32",FALSE
"634cba163c393a890bd8a6c5e89d7874626a92a9",1,"M","G","32",FALSE
"4285ae94be0f485938194c7b35727f47ca7c069e",1,"M","F","30",TRUE
"b286ae683fdf86597b38d0eb74c7d5163ef7ee70",1,"S","C","30",TRUE
"7b8ad4b3b3bcc6e379c191a2c8a1a13ad9702632",1,"D","D.E","30",TRUE
"d0892e196c45e880d2d494a79bf1961a712e45dc",1,"M","M","30",TRUE
"e35cdb3c7912362e05fd760b935638623fe1864f",1,"M","G","30",TRUE
"02a65feeb220723bd77e276ca5b2d123ab4fa586",1,"S","C","30",FALSE
"7ac99c0961731d9773e05ec5472323aa7695bd46",0,"M","Q","30",TRUE
"6344bb05183177e17e0af484e907d9a04d2f96e8",1,"S","C","30",FALSE
"5169ef3d5b95957b4ed0745880890caa577f84aa",1,"S","N","30",FALSE
"ac58d02aaa2dd2f1959fece82b7a60336cd5791b",1,"M","M","32",TRUE
"bef8676123dc6dfab1a780bf9f45bab5fce09d7c",1,"S","C","30",FALSE
"d024894d0c9649429830608dd9331912f400914d",1,"M","C","30",TRUE
"7e3dedc1a58891bf19e92b249a4537360b9a318a",1,"M","G","30",TRUE
"5350002f53f203f6ace93b45e7dfdeee5755a523",1,"S","I","30",TRUE
"93329f6fbd3c9b60aea5f5ba9f3f6a15d7c7a6c6",1,"S","C","30",FALSE
"577947d49fb46f3574840b64c7bb9a4b167fd157",0,"S","O","30",TRUE
"bce072c3c92b69615ed93215649333f7a1aa6529",1,"S","K.L","30",TRUE
"c7c79e458bef21c5848bbdcac12e2463143cc71c",1,"M","F","30",TRUE
"fb7d2ffb3b99d3b532bf58e517d4e830d79ec2c2",1,"M","G","30",FALSE
"3f4856cf7461f9e80a4bcef20fe72b228db10dbc",0,"D","P","30",FALSE
"d9953933d256f841acfbecbc6d8ae61e82ede261",1,"M","I","30",TRUE
"ffa4ebd96bf135bb77e6a8486d2b36f464cda6ff",1,"S","G","30",FALSE
"d014183cbed93c7d1381abfce4e15e81025cbd0d",1,"M","G","30",FALSE
"201306453ae2a8f22b79e1d56a64bb8f1be8eadc",1,"S","F","30",TRUE
"1874fcfaf6a0dc7e3e9221066d5cb931bcce7c67",1,"M","F","30",TRUE
"aa84d175af142e1ec32286d82d82ab475a27d5d5",1,"M","C","30",TRUE
"436cb838aec018e682aa924badc7e755bc4593b7",1,"M","F","30",TRUE
"5bd013a6713cf17a739721ac884df650c7dd7522",1,"D","C","30",TRUE
"fdbb5c76467d53416a4e374ff243d50ef31d0977",1,"D","C","30",FALSE
"daef3788b2f38c2aaaa2a3a94042c377f0877d00",1,"S","G","30",TRUE
"870350650de1d7f4a02e9db4491ecaac7fe186a5",1,"D","C","30",FALSE
"26be993975059b699e0d7af3e92d86fabecf84f0",1,"M","C","30",FALSE
"a76c9349921dc5e5536d71b47e6ae5c8ccc44850",1,"D","F","10",TRUE
"8eaf58382fb366761df860f48a7dc3b513604b5f",1,"M","C","10",TRUE
"f7d794096b408e04ae1e32ab07ab24aef7bedef8",1,"D","I","10",TRUE
"de9b1f696f22d27a2a6533d5c7fb45503f45fe8f",1,"S","F","10",FALSE
"c883d98694708167b9f24b63fcc407a26815deac",1,"S","N","10",TRUE
"f6eaac6691ce9b6b2d8609b7d891c48761dce223",1,"D","C","10",TRUE
"c02cf36cfd9cb70beb3595206fee1cac41410558",1,"D","F","10",TRUE
"25b17e2b7fab6c1ebfb6d528d4cf9a8c0e80ea9e",1,"D","F","10",TRUE
"3e37e771117fda88283a75cc98058db6f90b91b1",1,"S","C","10",TRUE
"1fa4665d5b2c04523dbc65ba543d3e4772239465",1,"M","C","10",FALSE
"cb43e1630b823b741dfab7eba364ff3ca8a57359",1,"M","M","14",TRUE
"ef38b232082207dd8fcb2733b3edfb60e45bdb15",1,"M","F","10",TRUE
"b87a192d1c69475187570cc2cd0a428c106095fd",1,"S","C","10",TRUE
"46a0027489c050e577ab230121dc0a4aca98f1d0",1,"M","R.S","10",TRUE
"8227ca991a4d072595eb0318d58aa503f49d57d8",1,"S","G","10",FALSE
"ebfb226e659b5087f2a7506a9e336eeb3d750278",1,"S","G","10",FALSE
"51683c2b7d47edca1d0e9301a7afeb292383e724",1,"S","C","10",TRUE
"07fd44ec3df43eaa2ef92f0bea769bcf107b3274",1,"M","G","10",TRUE
"aec5d2fbb2938e5c2ec18030b8af94d4fe40afba",1,"M","I","10",TRUE
"3765da1a4dc6398f2603f9a3cbcbbbdeea6cbac8",1,"M","G","10",FALSE
"affd149d7c31adadfa4bf931f5cec67f8cec7f7e",0,"S","D.E","10",FALSE
"5e4175f044c37b4b36f43812ffc09b64bfb3d87b",1,"M","C","10",FALSE
"e7727342dfbe8a067d737dc8e8c2a42b7cadce57",1,"M","G","10",TRUE
"69f5e46ccd17666af5d38c7412c1e78434d676f7",1,"S","F","10",TRUE
"e60143fbdb4e16d32280508fe4a47eb4b29cd0d0",1,"M","G","10",FALSE
"fdeef4dbfd10ee193021735430bfeb3ff45229fc",1,"D","N","14",FALSE
"094026faf08b12fd629b555287d6e3907d22d3e2",1,"D","C","10",FALSE
"eb61d09c93e8b6906f878e93ee13390c3d9fb61b",1,"M","I","10",FALSE
"0c8d3439090960873b2dbdc6bdb796d0b5753c7c",1,"S","C","10",FALSE
"713ba91df245af06d0b016620e0cef44d7dac716",1,"D","G","10",FALSE
"ab66aa4773d807de22431d80db79851c86e1d3be",1,"S","N","10",FALSE
"530e3c7b4e0667070e5824e2ad5c78897cde5eda",1,"D","C","10",TRUE
"0f3100f05f9275e3f8864c4a4d0a85fab98710d3",1,"S","F","10",TRUE
"5167e7a6ecfa0888a9bd9f80d9ad796a9dc37107",1,"M","G","10",TRUE
"a5a6bc8718b58141338cac016bfa27ba88437ad0",1,"S","P","10",TRUE
"90cc1060ff2471c5c90102cbf106326586938f79",1,"S","F","10",TRUE
"ea119b1e4d8bc64de92a7f59a4f2e441d480eb84",1,"M","F","10",TRUE
"60af1faf73fa770e1821284b27fc6a81077af6d0",1,"S","N","10",TRUE
"a80b45ef2c122d46cff756194ddfdda6596a42e0",1,"M","N","10",TRUE
"dfd4390230411e4a9b0f611afa36d1e11a574536",1,"M","G","10",FALSE
"2d742f4a49b4e715eff9a2be15c48140bd464d50",1,"D","F","10",TRUE
